step,res_total,res_max,dt
3493,2.55831186e-03,1.46679570e-04,2.65886062e-12
3494,2.55708673e-03,1.46607423e-04,2.65758023e-12
3495,2.55586248e-03,1.46535329e-04,2.65630076e-12
3496,2.55463912e-03,1.46463289e-04,2.65502223e-12
3497,2.55341665e-03,1.46391302e-04,2.65374463e-12
3498,2.55219505e-03,1.46319368e-04,2.65246795e-12
3499,2.55097434e-03,1.46247487e-04,2.65119220e-12
3500,2.54975451e-03,1.46175660e-04,2.64991737e-12
3501,2.54853556e-03,1.46103886e-04,2.64864347e-12
3502,2.54731749e-03,1.46032164e-04,2.64737050e-12
3503,2.54610029e-03,1.45960496e-04,2.64609844e-12
3504,2.54488398e-03,1.45888880e-04,2.64482731e-12
3505,2.54366854e-03,1.45817318e-04,2.64355710e-12
3506,2.54245397e-03,1.45745808e-04,2.64228781e-12
3507,2.54124029e-03,1.45674351e-04,2.64101944e-12
3508,2.54002747e-03,1.45602947e-04,2.63975199e-12
3509,2.53881553e-03,1.45531595e-04,2.63848546e-12
3510,2.53760446e-03,1.45460296e-04,2.63721984e-12
3511,2.53639426e-03,1.45389050e-04,2.63595514e-12
3512,2.53518494e-03,1.45317856e-04,2.63469135e-12
3513,2.53397648e-03,1.45246715e-04,2.63342848e-12
3514,2.53276889e-03,1.45175626e-04,2.63216652e-12
3515,2.53156217e-03,1.45104589e-04,2.63090548e-12
3516,2.53035632e-03,1.45033605e-04,2.62964534e-12
3517,2.52915133e-03,1.44962673e-04,2.62838612e-12
3518,2.52794721e-03,1.44891793e-04,2.62712780e-12
3519,2.52674396e-03,1.44820965e-04,2.62587040e-12
3520,2.52554157e-03,1.44750189e-04,2.62461390e-12
3521,2.52434004e-03,1.44679466e-04,2.62335831e-12
3522,2.52313937e-03,1.44608794e-04,2.62210362e-12
3523,2.52193957e-03,1.44538175e-04,2.62084984e-12
3524,2.52074062e-03,1.44467607e-04,2.61959697e-12
3525,2.51954254e-03,1.44397091e-04,2.61834500e-12
3526,2.51834532e-03,1.44326627e-04,2.61709393e-12
3527,2.51714895e-03,1.44256215e-04,2.61584376e-12
3528,2.51595344e-03,1.44185854e-04,2.61459449e-12
3529,2.51475879e-03,1.44115545e-04,2.61334613e-12
3530,2.51356499e-03,1.44045288e-04,2.61209866e-12
3531,2.51237205e-03,1.43975082e-04,2.61085209e-12
3532,2.51117996e-03,1.43904928e-04,2.60960642e-12
3533,2.50998872e-03,1.43834825e-04,2.60836164e-12
3534,2.50879834e-03,1.43764773e-04,2.60711776e-12
3535,2.50760881e-03,1.43694773e-04,2.60587478e-12
3536,2.50642013e-03,1.43624824e-04,2.60463269e-12
3537,2.50523230e-03,1.43554927e-04,2.60339149e-12
3538,2.50404532e-03,1.43485080e-04,2.60215118e-12
3539,2.50285919e-03,1.43415285e-04,2.60091177e-12
3540,2.50167390e-03,1.43345541e-04,2.59967325e-12
3541,2.50048947e-03,1.43275847e-04,2.59843561e-12
3542,2.49930587e-03,1.43206205e-04,2.59719887e-12
3543,2.49812313e-03,1.43136614e-04,2.59596301e-12
3544,2.49694123e-03,1.43067074e-04,2.59472804e-12
3545,2.49576017e-03,1.42997584e-04,2.59349396e-12
3546,2.49457995e-03,1.42928145e-04,2.59226076e-12
3547,2.49340057e-03,1.42858757e-04,2.59102845e-12
3548,2.49222204e-03,1.42789420e-04,2.58979702e-12
3549,2.49104435e-03,1.42720133e-04,2.58856647e-12
3550,2.48986749e-03,1.42650897e-04,2.58733680e-12
3551,2.48869148e-03,1.42581712e-04,2.58610802e-12
3552,2.48751630e-03,1.42512577e-04,2.58488012e-12
3553,2.48634196e-03,1.42443492e-04,2.58365309e-12
3554,2.48516846e-03,1.42374458e-04,2.58242694e-12
3555,2.48399579e-03,1.42305474e-04,2.58120168e-12
3556,2.48282396e-03,1.42236541e-04,2.57997729e-12
3557,2.48165296e-03,1.42167657e-04,2.57875377e-12
3558,2.48048279e-03,1.42098824e-04,2.57753113e-12
3559,2.47931345e-03,1.42030041e-04,2.57630936e-12
3560,2.47814495e-03,1.41961309e-04,2.57508847e-12
3561,2.47697728e-03,1.41892626e-04,2.57386845e-12
3562,2.47581044e-03,1.41823993e-04,2.57264931e-12
3563,2.47464442e-03,1.41755410e-04,2.57143103e-12
3564,2.47347924e-03,1.41686877e-04,2.57021362e-12
3565,2.47231488e-03,1.41618394e-04,2.56899709e-12
3566,2.47115135e-03,1.41549961e-04,2.56778142e-12
3567,2.46998864e-03,1.41481577e-04,2.56656662e-12
3568,2.46882677e-03,1.41413244e-04,2.56535268e-12
3569,2.46766571e-03,1.41344960e-04,2.56413962e-12
3570,2.46650548e-03,1.41276725e-04,2.56292741e-12
3571,2.46534607e-03,1.41208540e-04,2.56171608e-12
3572,2.46418748e-03,1.41140405e-04,2.56050560e-12
3573,2.46302972e-03,1.41072319e-04,2.55929599e-12
3574,2.46187277e-03,1.41004282e-04,2.55808724e-12
3575,2.46071665e-03,1.40936295e-04,2.55687935e-12
3576,2.45956135e-03,1.40868358e-04,2.55567232e-12
3577,2.45840685e-03,1.40800470e-04,2.55446613e-12
3578,2.45725313e-03,1.40732630e-04,2.55326073e-12
3579,2.45610017e-03,1.40664839e-04,2.55205614e-12
3580,2.45494798e-03,1.40597096e-04,2.55085236e-12
3581,2.45379657e-03,1.40529401e-04,2.54964939e-12
3582,2.45264593e-03,1.40461754e-04,2.54844723e-12
3583,2.45149608e-03,1.40394156e-04,2.54724590e-12
3584,2.45034700e-03,1.40326606e-04,2.54604538e-12
3585,2.44919872e-03,1.40259105e-04,2.54484568e-12
3586,2.44805121e-03,1.40191652e-04,2.54364681e-12
3587,2.44690450e-03,1.40124247e-04,2.54244876e-12
3588,2.44575857e-03,1.40056891e-04,2.54125154e-12
3589,2.44461343e-03,1.39989583e-04,2.54005515e-12
3590,2.44346908e-03,1.39922323e-04,2.53885959e-12
3591,2.44232552e-03,1.39855111e-04,2.53766485e-12
3592,2.44118276e-03,1.39787948e-04,2.53647095e-12
3593,2.44004078e-03,1.39720833e-04,2.53527788e-12
3594,2.43889960e-03,1.39653767e-04,2.53408564e-12
3595,2.43775921e-03,1.39586748e-04,2.53289423e-12
3596,2.43661962e-03,1.39519778e-04,2.53170366e-12
3597,2.43548082e-03,1.39452856e-04,2.53051391e-12
3598,2.43434281e-03,1.39385981e-04,2.52932501e-12
3599,2.43320559e-03,1.39319156e-04,2.52813693e-12
3600,2.43206917e-03,1.39252378e-04,2.52694969e-12
3601,2.43093354e-03,1.39185648e-04,2.52576328e-12
3602,2.42979871e-03,1.39118966e-04,2.52457770e-12
3603,2.42866467e-03,1.39052332e-04,2.52339295e-12
3604,2.42753142e-03,1.38985746e-04,2.52220904e-12
3605,2.42639896e-03,1.38919208e-04,2.52102596e-12
3606,2.42526729e-03,1.38852718e-04,2.51984371e-12
3607,2.42413642e-03,1.38786275e-04,2.51866230e-12
3608,2.42300634e-03,1.38719880e-04,2.51748171e-12
3609,2.42187705e-03,1.38653534e-04,2.51630196e-12
3610,2.42074855e-03,1.38587234e-04,2.51512303e-12
3611,2.41962084e-03,1.38520983e-04,2.51394494e-12
3612,2.41849392e-03,1.38454779e-04,2.51276767e-12
3613,2.41736779e-03,1.38388622e-04,2.51159123e-12
3614,2.41624244e-03,1.38322513e-04,2.51041562e-12
3615,2.41511789e-03,1.38256452e-04,2.50924084e-12
3616,2.41399412e-03,1.38190438e-04,2.50806689e-12
3617,2.41287114e-03,1.38124471e-04,2.50689376e-12
3618,2.41174895e-03,1.38058552e-04,2.50572145e-12
3619,2.41062754e-03,1.37992680e-04,2.50454998e-12
3620,2.40950691e-03,1.37926855e-04,2.50337932e-12
3621,2.40838707e-03,1.37861078e-04,2.50220949e-12
3622,2.40726802e-03,1.37795348e-04,2.50104049e-12
3623,2.40614974e-03,1.37729664e-04,2.49987230e-12
3624,2.40503225e-03,1.37664028e-04,2.49870494e-12
3625,2.40391554e-03,1.37598440e-04,2.49753840e-12
3626,2.40279962e-03,1.37532898e-04,2.49637268e-12
3627,2.40168447e-03,1.37467403e-04,2.49520778e-12
3628,2.40057010e-03,1.37401955e-04,2.49404370e-12
3629,2.39945652e-03,1.37336553e-04,2.49288043e-12
3630,2.39834371e-03,1.37271199e-04,2.49171799e-12
3631,2.39723167e-03,1.37205891e-04,2.49055636e-12
3632,2.39612042e-03,1.37140631e-04,2.48939554e-12
3633,2.39500994e-03,1.37075416e-04,2.48823555e-12
3634,2.39390024e-03,1.37010249e-04,2.48707636e-12
3635,2.39279131e-03,1.36945128e-04,2.48591800e-12
3636,2.39168316e-03,1.36880054e-04,2.48476044e-12
3637,2.39057578e-03,1.36815026e-04,2.48360370e-12
3638,2.38946917e-03,1.36750045e-04,2.48244777e-12
3639,2.38836334e-03,1.36685110e-04,2.48129265e-12
3640,2.38725828e-03,1.36620222e-04,2.48013834e-12
3641,2.38615399e-03,1.36555380e-04,2.47898484e-12
3642,2.38505046e-03,1.36490584e-04,2.47783214e-12
3643,2.38394771e-03,1.36425834e-04,2.47668026e-12
3644,2.38284573e-03,1.36361131e-04,2.47552918e-12
3645,2.38174451e-03,1.36296474e-04,2.47437892e-12
3646,2.38064407e-03,1.36231863e-04,2.47322945e-12
3647,2.37954438e-03,1.36167298e-04,2.47208079e-12
3648,2.37844547e-03,1.36102779e-04,2.47093294e-12
3649,2.37734732e-03,1.36038307e-04,2.46978589e-12
3650,2.37624993e-03,1.35973880e-04,2.46863964e-12
3651,2.37515331e-03,1.35909499e-04,2.46749420e-12
3652,2.37405745e-03,1.35845164e-04,2.46634955e-12
3653,2.37296236e-03,1.35780874e-04,2.46520571e-12
3654,2.37186802e-03,1.35716631e-04,2.46406267e-12
3655,2.37077445e-03,1.35652433e-04,2.46292042e-12
3656,2.36968163e-03,1.35588281e-04,2.46177898e-12
3657,2.36858958e-03,1.35524175e-04,2.46063833e-12
3658,2.36749829e-03,1.35460114e-04,2.45949848e-12
3659,2.36640775e-03,1.35396099e-04,2.45835942e-12
3660,2.36531797e-03,1.35332129e-04,2.45722116e-12
3661,2.36422895e-03,1.35268205e-04,2.45608370e-12
3662,2.36314068e-03,1.35204326e-04,2.45494703e-12
3663,2.36205317e-03,1.35140493e-04,2.45381115e-12
3664,2.36096642e-03,1.35076705e-04,2.45267607e-12
3665,2.35988041e-03,1.35012962e-04,2.45154177e-12
3666,2.35879516e-03,1.34949264e-04,2.45040827e-12
3667,2.35771067e-03,1.34885612e-04,2.44927556e-12
3668,2.35662692e-03,1.34822005e-04,2.44814364e-12
3669,2.35554393e-03,1.34758443e-04,2.44701251e-12
3670,2.35446169e-03,1.34694926e-04,2.44588216e-12
3671,2.35338020e-03,1.34631455e-04,2.44475260e-12
3672,2.35229945e-03,1.34568028e-04,2.44362383e-12
3673,2.35121946e-03,1.34504646e-04,2.44249585e-12
3674,2.35014021e-03,1.34441309e-04,2.44136865e-12
3675,2.34906171e-03,1.34378017e-04,2.44024223e-12
3676,2.34798395e-03,1.34314770e-04,2.43911660e-12
3677,2.34690695e-03,1.34251568e-04,2.43799175e-12
3678,2.34583068e-03,1.34188410e-04,2.43686768e-12
3679,2.34475516e-03,1.34125297e-04,2.43574440e-12
3680,2.34368039e-03,1.34062229e-04,2.43462189e-12
3681,2.34260635e-03,1.33999205e-04,2.43350017e-12
3682,2.34153306e-03,1.33936226e-04,2.43237922e-12
3683,2.34046051e-03,1.33873292e-04,2.43125906e-12
3684,2.33938871e-03,1.33810402e-04,2.43013967e-12
3685,2.33831764e-03,1.33747556e-04,2.42902106e-12
3686,2.33724731e-03,1.33684755e-04,2.42790322e-12
3687,2.33617772e-03,1.33621999e-04,2.42678616e-12
3688,2.33510887e-03,1.33559286e-04,2.42566988e-12
3689,2.33404075e-03,1.33496618e-04,2.42455437e-12
3690,2.33297338e-03,1.33433994e-04,2.42343963e-12
3691,2.33190673e-03,1.33371414e-04,2.42232567e-12
3692,2.33084083e-03,1.33308879e-04,2.42121248e-12
3693,2.32977566e-03,1.33246388e-04,2.42010006e-12
3694,2.32871122e-03,1.33183940e-04,2.41898841e-12
3695,2.32764751e-03,1.33121537e-04,2.41787753e-12
3696,2.32658454e-03,1.33059178e-04,2.41676742e-12
3697,2.32552230e-03,1.32996863e-04,2.41565808e-12
3698,2.32446079e-03,1.32934591e-04,2.41454951e-12
3699,2.32340002e-03,1.32872364e-04,2.41344170e-12
3700,2.32233997e-03,1.32810180e-04,2.41233466e-12
3701,2.32128065e-03,1.32748040e-04,2.41122838e-12
3702,2.32022206e-03,1.32685944e-04,2.41012288e-12
3703,2.31916420e-03,1.32623892e-04,2.40901813e-12
3704,2.31810707e-03,1.32561883e-04,2.40791415e-12
3705,2.31705066e-03,1.32499918e-04,2.40681093e-12
3706,2.31599498e-03,1.32437996e-04,2.40570847e-12
3707,2.31494002e-03,1.32376118e-04,2.40460678e-12
3708,2.31388579e-03,1.32314284e-04,2.40350584e-12
3709,2.31283228e-03,1.32252493e-04,2.40240567e-12
3710,2.31177949e-03,1.32190745e-04,2.40130626e-12
3711,2.31072743e-03,1.32129041e-04,2.40020760e-12
3712,2.30967609e-03,1.32067380e-04,2.39910970e-12
3713,2.30862547e-03,1.32005762e-04,2.39801256e-12
3714,2.30757557e-03,1.31944188e-04,2.39691618e-12
3715,2.30652640e-03,1.31882657e-04,2.39582055e-12
3716,2.30547794e-03,1.31821169e-04,2.39472567e-12
3717,2.30443020e-03,1.31759724e-04,2.39363156e-12
3718,2.30338317e-03,1.31698322e-04,2.39253819e-12
3719,2.30233687e-03,1.31636964e-04,2.39144558e-12
3720,2.30129128e-03,1.31575648e-04,2.39035372e-12
3721,2.30024641e-03,1.31514376e-04,2.38926261e-12
3722,2.29920225e-03,1.31453146e-04,2.38817225e-12
3723,2.29815881e-03,1.31391959e-04,2.38708265e-12
3724,2.29711608e-03,1.31330815e-04,2.38599379e-12
3725,2.29607406e-03,1.31269714e-04,2.38490568e-12
3726,2.29503276e-03,1.31208656e-04,2.38381832e-12
3727,2.29399217e-03,1.31147640e-04,2.38273171e-12
3728,2.29295229e-03,1.31086667e-04,2.38164584e-12
3729,2.29191312e-03,1.31025737e-04,2.38056072e-12
3730,2.29087466e-03,1.30964849e-04,2.37947635e-12
3731,2.28983691e-03,1.30904004e-04,2.37839272e-12
3732,2.28879988e-03,1.30843201e-04,2.37730983e-12
3733,2.28776354e-03,1.30782441e-04,2.37622769e-12
3734,2.28672792e-03,1.30721724e-04,2.37514629e-12
3735,2.28569300e-03,1.30661049e-04,2.37406564e-12
3736,2.28465879e-03,1.30600416e-04,2.37298572e-12
3737,2.28362528e-03,1.30539825e-04,2.37190654e-12
3738,2.28259248e-03,1.30479277e-04,2.37082811e-12
3739,2.28156039e-03,1.30418771e-04,2.36975041e-12
3740,2.28052900e-03,1.30358308e-04,2.36867346e-12
3741,2.27949831e-03,1.30297886e-04,2.36759724e-12
3742,2.27846832e-03,1.30237507e-04,2.36652176e-12
3743,2.27743903e-03,1.30177169e-04,2.36544701e-12
3744,2.27641045e-03,1.30116874e-04,2.36437300e-12
3745,2.27538256e-03,1.30056621e-04,2.36329973e-12
3746,2.27435538e-03,1.29996410e-04,2.36222719e-12
3747,2.27332889e-03,1.29936241e-04,2.36115538e-12
3748,2.27230311e-03,1.29876113e-04,2.36008431e-12
3749,2.27127802e-03,1.29816028e-04,2.35901397e-12
3750,2.27025363e-03,1.29755984e-04,2.35794436e-12
3751,2.26922993e-03,1.29695982e-04,2.35687549e-12
3752,2.26820693e-03,1.29636022e-04,2.35580734e-12
3753,2.26718463e-03,1.29576104e-04,2.35473992e-12
3754,2.26616302e-03,1.29516227e-04,2.35367324e-12
3755,2.26514211e-03,1.29456392e-04,2.35260728e-12
3756,2.26412188e-03,1.29396598e-04,2.35154205e-12
3757,2.26310236e-03,1.29336846e-04,2.35047754e-12
3758,2.26208352e-03,1.29277136e-04,2.34941377e-12
3759,2.26106538e-03,1.29217467e-04,2.34835072e-12
3760,2.26004792e-03,1.29157840e-04,2.34728839e-12
3761,2.25903116e-03,1.29098253e-04,2.34622679e-12
3762,2.25801508e-03,1.29038709e-04,2.34516591e-12
3763,2.25699970e-03,1.28979205e-04,2.34410576e-12
3764,2.25598500e-03,1.28919743e-04,2.34304633e-12
3765,2.25497099e-03,1.28860322e-04,2.34198762e-12
3766,2.25395767e-03,1.28800943e-04,2.34092963e-12
3767,2.25294504e-03,1.28741604e-04,2.33987236e-12
3768,2.25193309e-03,1.28682307e-04,2.33881581e-12
3769,2.25092183e-03,1.28623050e-04,2.33775998e-12
3770,2.24991125e-03,1.28563835e-04,2.33670487e-12
3771,2.24890135e-03,1.28504661e-04,2.33565048e-12
3772,2.24789214e-03,1.28445528e-04,2.33459681e-12
3773,2.24688361e-03,1.28386436e-04,2.33354385e-12
3774,2.24587577e-03,1.28327384e-04,2.33249161e-12
3775,2.24486860e-03,1.28268374e-04,2.33144008e-12
3776,2.24386212e-03,1.28209404e-04,2.33038927e-12
3777,2.24285631e-03,1.28150475e-04,2.32933917e-12
3778,2.24185119e-03,1.28091587e-04,2.32828979e-12
3779,2.24084674e-03,1.28032740e-04,2.32724112e-12
3780,2.23984298e-03,1.27973933e-04,2.32619316e-12
3781,2.23883989e-03,1.27915167e-04,2.32514591e-12
3782,2.23783748e-03,1.27856441e-04,2.32409937e-12
3783,2.23683574e-03,1.27797757e-04,2.32305355e-12
3784,2.23583469e-03,1.27739112e-04,2.32200843e-12
3785,2.23483430e-03,1.27680508e-04,2.32096402e-12
3786,2.23383460e-03,1.27621945e-04,2.31992032e-12
3787,2.23283556e-03,1.27563422e-04,2.31887733e-12
3788,2.23183720e-03,1.27504939e-04,2.31783504e-12
3789,2.23083951e-03,1.27446497e-04,2.31679346e-12
3790,2.22984250e-03,1.27388095e-04,2.31575259e-12
3791,2.22884616e-03,1.27329733e-04,2.31471242e-12
3792,2.22785048e-03,1.27271412e-04,2.31367295e-12
3793,2.22685548e-03,1.27213130e-04,2.31263419e-12
3794,2.22586115e-03,1.27154889e-04,2.31159614e-12
3795,2.22486749e-03,1.27096688e-04,2.31055878e-12
3796,2.22387450e-03,1.27038527e-04,2.30952213e-12
3797,2.22288217e-03,1.26980407e-04,2.30848618e-12
3798,2.22189051e-03,1.26922326e-04,2.30745092e-12
3799,2.22089952e-03,1.26864285e-04,2.30641637e-12
3800,2.21990920e-03,1.26806284e-04,2.30538252e-12
3801,2.21891954e-03,1.26748323e-04,2.30434937e-12
3802,2.21793055e-03,1.26690402e-04,2.30331691e-12
3803,2.21694222e-03,1.26632520e-04,2.30228515e-12
3804,2.21595456e-03,1.26574679e-04,2.30125409e-12
3805,2.21496755e-03,1.26516877e-04,2.30022373e-12
3806,2.21398122e-03,1.26459115e-04,2.29919406e-12
3807,2.21299554e-03,1.26401392e-04,2.29816508e-12
3808,2.21201052e-03,1.26343709e-04,2.29713680e-12
3809,2.21102617e-03,1.26286066e-04,2.29610922e-12
3810,2.21004248e-03,1.26228463e-04,2.29508232e-12
3811,2.20905944e-03,1.26170899e-04,2.29405612e-12
3812,2.20807707e-03,1.26113374e-04,2.29303061e-12
3813,2.20709535e-03,1.26055889e-04,2.29200579e-12
3814,2.20611430e-03,1.25998443e-04,2.29098166e-12
3815,2.20513390e-03,1.25941037e-04,2.28995823e-12
3816,2.20415415e-03,1.25883670e-04,2.28893548e-12
3817,2.20317507e-03,1.25826342e-04,2.28791342e-12
3818,2.20219663e-03,1.25769054e-04,2.28689204e-12
3819,2.20121886e-03,1.25711805e-04,2.28587136e-12
3820,2.20024174e-03,1.25654595e-04,2.28485136e-12
3821,2.19926527e-03,1.25597424e-04,2.28383205e-12
3822,2.19828945e-03,1.25540293e-04,2.28281342e-12
3823,2.19731429e-03,1.25483200e-04,2.28179548e-12
3824,2.19633978e-03,1.25426147e-04,2.28077822e-12
3825,2.19536593e-03,1.25369132e-04,2.27976165e-12
3826,2.19439272e-03,1.25312157e-04,2.27874576e-12
3827,2.19342016e-03,1.25255221e-04,2.27773055e-12
3828,2.19244825e-03,1.25198323e-04,2.27671603e-12
3829,2.19147700e-03,1.25141464e-04,2.27570218e-12
3830,2.19050639e-03,1.25084645e-04,2.27468902e-12
3831,2.18953643e-03,1.25027864e-04,2.27367653e-12
3832,2.18856711e-03,1.24971122e-04,2.27266473e-12
3833,2.18759845e-03,1.24914418e-04,2.27165360e-12
3834,2.18663043e-03,1.24857753e-04,2.27064315e-12
3835,2.18566305e-03,1.24801127e-04,2.26963338e-12
3836,2.18469632e-03,1.24744540e-04,2.26862429e-12
3837,2.18373024e-03,1.24687991e-04,2.26761587e-12
3838,2.18276480e-03,1.24631481e-04,2.26660813e-12
3839,2.18180000e-03,1.24575009e-04,2.26560106e-12
3840,2.18083585e-03,1.24518576e-04,2.26459467e-12
3841,2.17987233e-03,1.24462181e-04,2.26358896e-12
3842,2.17890946e-03,1.24405825e-04,2.26258391e-12
3843,2.17794723e-03,1.24349507e-04,2.26157954e-12
3844,2.17698565e-03,1.24293228e-04,2.26057584e-12
3845,2.17602470e-03,1.24236986e-04,2.25957281e-12
3846,2.17506439e-03,1.24180784e-04,2.25857045e-12
3847,2.17410472e-03,1.24124619e-04,2.25756877e-12
3848,2.17314569e-03,1.24068492e-04,2.25656775e-12
3849,2.17218729e-03,1.24012404e-04,2.25556740e-12
3850,2.17122954e-03,1.23956354e-04,2.25456772e-12
3851,2.17027241e-03,1.23900342e-04,2.25356871e-12
3852,2.16931593e-03,1.23844368e-04,2.25257037e-12
3853,2.16836008e-03,1.23788432e-04,2.25157269e-12
3854,2.16740487e-03,1.23732534e-04,2.25057568e-12
3855,2.16645029e-03,1.23676675e-04,2.24957933e-12
3856,2.16549634e-03,1.23620853e-04,2.24858365e-12
3857,2.16454303e-03,1.23565069e-04,2.24758864e-12
3858,2.16359035e-03,1.23509323e-04,2.24659428e-12
3859,2.16263830e-03,1.23453614e-04,2.24560059e-12
3860,2.16168688e-03,1.23397944e-04,2.24460757e-12
3861,2.16073610e-03,1.23342311e-04,2.24361520e-12
3862,2.15978594e-03,1.23286716e-04,2.24262350e-12
3863,2.15883642e-03,1.23231159e-04,2.24163245e-12
3864,2.15788752e-03,1.23175639e-04,2.24064207e-12
3865,2.15693926e-03,1.23120157e-04,2.23965235e-12
3866,2.15599162e-03,1.23064713e-04,2.23866328e-12
3867,2.15504461e-03,1.23009306e-04,2.23767488e-12
3868,2.15409822e-03,1.22953937e-04,2.23668713e-12
3869,2.15315246e-03,1.22898605e-04,2.23570004e-12
3870,2.15220733e-03,1.22843310e-04,2.23471360e-12
3871,2.15126283e-03,1.22788054e-04,2.23372783e-12
3872,2.15031894e-03,1.22732834e-04,2.23274270e-12
3873,2.14937569e-03,1.22677652e-04,2.23175824e-12
3874,2.14843305e-03,1.22622507e-04,2.23077442e-12
3875,2.14749104e-03,1.22567400e-04,2.22979126e-12
3876,2.14654965e-03,1.22512329e-04,2.22880876e-12
3877,2.14560889e-03,1.22457296e-04,2.22782691e-12
3878,2.14466874e-03,1.22402301e-04,2.22684570e-12
3879,2.14372922e-03,1.22347342e-04,2.22586515e-12
3880,2.14279032e-03,1.22292420e-04,2.22488525e-12
3881,2.14185204e-03,1.22237536e-04,2.22390601e-12
3882,2.14091437e-03,1.22182689e-04,2.22292741e-12
3883,2.13997733e-03,1.22127878e-04,2.22194946e-12
3884,2.13904090e-03,1.22073105e-04,2.22097215e-12
3885,2.13810509e-03,1.22018368e-04,2.21999550e-12
3886,2.13716990e-03,1.21963669e-04,2.21901949e-12
3887,2.13623532e-03,1.21909006e-04,2.21804413e-12
3888,2.13530136e-03,1.21854381e-04,2.21706942e-12
3889,2.13436802e-03,1.21799792e-04,2.21609535e-12
3890,2.13343529e-03,1.21745240e-04,2.21512193e-12
3891,2.13250318e-03,1.21690724e-04,2.21414915e-12
3892,2.13157168e-03,1.21636246e-04,2.21317702e-12
3893,2.13064079e-03,1.21581804e-04,2.21220553e-12
3894,2.12971052e-03,1.21527399e-04,2.21123468e-12
3895,2.12878085e-03,1.21473030e-04,2.21026448e-12
3896,2.12785180e-03,1.21418698e-04,2.20929491e-12
3897,2.12692337e-03,1.21364402e-04,2.20832599e-12
3898,2.12599554e-03,1.21310143e-04,2.20735771e-12
3899,2.12506832e-03,1.21255921e-04,2.20639007e-12
3900,2.12414171e-03,1.21201735e-04,2.20542306e-12
3901,2.12321571e-03,1.21147585e-04,2.20445670e-12
3902,2.12229032e-03,1.21093472e-04,2.20349097e-12
3903,2.12136554e-03,1.21039396e-04,2.20252589e-12
3904,2.12044136e-03,1.20985355e-04,2.20156143e-12
3905,2.11951779e-03,1.20931351e-04,2.20059762e-12
3906,2.11859483e-03,1.20877383e-04,2.19963444e-12
3907,2.11767247e-03,1.20823451e-04,2.19867190e-12
3908,2.11675072e-03,1.20769556e-04,2.19770999e-12
3909,2.11582957e-03,1.20715697e-04,2.19674872e-12
3910,2.11490903e-03,1.20661874e-04,2.19578808e-12
3911,2.11398909e-03,1.20608087e-04,2.19482807e-12
3912,2.11306976e-03,1.20554336e-04,2.19386870e-12
3913,2.11215102e-03,1.20500621e-04,2.19290996e-12
3914,2.11123289e-03,1.20446942e-04,2.19195185e-12
3915,2.11031536e-03,1.20393299e-04,2.19099437e-12
3916,2.10939844e-03,1.20339692e-04,2.19003752e-12
3917,2.10848211e-03,1.20286121e-04,2.18908130e-12
3918,2.10756638e-03,1.20232586e-04,2.18812571e-12
3919,2.10665125e-03,1.20179086e-04,2.18717075e-12
3920,2.10573672e-03,1.20125623e-04,2.18621642e-12
3921,2.10482279e-03,1.20072195e-04,2.18526271e-12
3922,2.10390946e-03,1.20018803e-04,2.18430963e-12
3923,2.10299672e-03,1.19965447e-04,2.18335718e-12
3924,2.10208458e-03,1.19912126e-04,2.18240536e-12
3925,2.10117304e-03,1.19858841e-04,2.18145416e-12
3926,2.10026210e-03,1.19805592e-04,2.18050358e-12
